freq,crops,unit,geo\TIME_PERIOD	2005 	2007 	2010 	2013 	2016 
A,UAAIT,PC_UAA,EL51	: 	: 	: 	: 	35.4 
A,UAAIT,PC_UAA,EL52	: 	: 	: 	: 	40.0 
A,UAAIT,PC_UAA,EL53	: 	: 	: 	: 	13.2 
A,UAAIT,PC_UAA,EL54	: 	: 	: 	: 	16.6 
A,UAAIT,PC_UAA,EL61	: 	: 	: 	: 	33.9 
A,UAAIT,PC_UAA,EL62	: 	: 	: 	: 	1.8 
A,UAAIT,PC_UAA,EL63	: 	: 	: 	: 	24.6 
A,UAAIT,PC_UAA,EL64	: 	: 	: 	: 	25.6 
A,UAAIT,PC_UAA,EL65	: 	: 	: 	: 	21.4 
A,UAAIT,PC_UAA,ES	13.5 	13.1 	12.8 	: c	13.2 
A,UAAIT,PC_UAA,ES11	4.3 	5.2 	5.0 	2.9 	3.0 
A,UAAIT,PC_UAA,ES12	1.7 	1.0 	2.0 	1.0 	0.8 
A,UAAIT,PC_UAA,ES13	0.4 	0.2 	0.5 	0.4 	0.4 
A,UAAIT,PC_UAA,ES21	4.1 	2.9 	3.7 	3.6 	4.6 
A,UAAIT,PC_UAA,ES22	11.5 	10.9 	13.5 	15.3 	15.1 
A,UAAIT,PC_UAA,ES23	12.4 	11.3 	11.7 	13.6 	13.3 
A,UAAIT,PC_UAA,ES24	16.5 	16.8 	16.0 	15.4 	16.5 
A,UAAIT,PC_UAA,ES30	7.4 	6.4 	6.6 	5.1 	5.4 
A,UAAIT,PC_UAA,ES41	8.5 	8.1 	8.1 	7.6 	8.5 
A,UAAIT,PC_UAA,ES42	12.6 	11.2 	10.0 	8.8 	9.6 
A,UAAIT,PC_UAA,ES43	9.3 	9.4 	8.4 	8.6 	9.2 
A,UAAIT,PC_UAA,ES51	21.5 	19.3 	20.6 	20.4 	22.1 
A,UAAIT,PC_UAA,ES52	39.5 	40.5 	40.4 	40.0 	40.7 
A,UAAIT,PC_UAA,ES53	7.8 	7.2 	6.8 	5.4 	6.1 
A,UAAIT,PC_UAA,ES61	18.1 	18.0 	17.4 	17.7 	18.6 
A,UAAIT,PC_UAA,ES62	36.1 	37.7 	35.2 	36.6 	36.6 
A,UAAIT,PC_UAA,ES63	: c	: c	: c	: c	: c
A,UAAIT,PC_UAA,ES64	: c	: c	: c	0.0 	0.0 
A,UAAIT,PC_UAA,ES70	31.1 	: c	28.7 	0.0 	33.6 
A,UAAIT,PC_UAA,FI	0.0 	0.0 	0.6 	0.4 	0.4 
A,UAAIT,PC_UAA,FI13	0.0 	: 	: 	: 	: 
A,UAAIT,PC_UAA,FI18	0.0 	: 	: 	: 	: 
A,UAAIT,PC_UAA,FI19	0.0 	0.0 	0.4 	0.3 	0.3 
A,UAAIT,PC_UAA,FI1A	0.0 	: 	: 	: 	: 
A,UAAIT,PC_UAA,FI1B	: 	0.0 	0.5 	0.5 	0.3 
A,UAAIT,PC_UAA,FI1C	: 	0.0 	0.7 	0.7 	0.6 
A,UAAIT,PC_UAA,FI1D	: 	0.0 	0.5 	0.3 	0.2 
A,UAAIT,PC_UAA,FI20	0.0 	0.0 	4.3 	3.7 	3.1 
A,UAAIT,PC_UAA,FR	6.1 	5.5 	5.7 	5.1 	4.9 
A,UAAIT,PC_UAA,FR10	4.9 	5.2 	5.3 	0.0 	3.1 
A,UAAIT,PC_UAA,FR21	1.1 	1.0 	1.1 	: c	1.2 
A,UAAIT,PC_UAA,FR22	3.0 	2.1 	2.9 	: c	3.1 
A,UAAIT,PC_UAA,FR23	0.5 	0.6 	0.7 	: c	0.6 
A,UAAIT,PC_UAA,FR24	12.4 	12.5 	13.8 	7.8 	6.6 
A,UAAIT,PC_UAA,FR25	0.4 	0.3 	0.4 	0.4 	0.4 
A,UAAIT,PC_UAA,FR26	1.0 	0.9 	0.8 	0.7 	0.6 
A,UAAIT,PC_UAA,FR30	1.7 	1.2 	1.7 	2.2 	2.2 
A,UAAIT,PC_UAA,FR41	0.0 	0.0 	0.0 	0.1 	0.0 
A,UAAIT,PC_UAA,FR42	17.9 	16.8 	17.5 	17.4 	16.5 
A,UAAIT,PC_UAA,FR43	0.5 	0.4 	0.3 	0.3 	0.4 
A,UAAIT,PC_UAA,FR51	6.5 	5.0 	6.8 	6.3 	6.5 
A,UAAIT,PC_UAA,FR52	1.0 	0.7 	0.8 	0.8 	0.9 
A,UAAIT,PC_UAA,FR53	9.0 	8.7 	8.6 	8.3 	5.7 
A,UAAIT,PC_UAA,FR61	19.6 	17.6 	16.7 	17.6 	17.3 
A,UAAIT,PC_UAA,FR62	10.7 	9.1 	7.9 	8.1 	7.7 
A,UAAIT,PC_UAA,FR63	0.3 	0.1 	0.3 	0.3 	0.3 
A,UAAIT,PC_UAA,FR71	8.5 	7.0 	7.1 	6.5 	6.5 
A,UAAIT,PC_UAA,FR72	2.1 	1.6 	2.1 	1.8 	2.4 
A,UAAIT,PC_UAA,FR81	6.9 	6.1 	6.4 	6.3 	8.4 
A,UAAIT,PC_UAA,FR82	16.7 	16.5 	12.0 	11.7 	13.7 
A,UAAIT,PC_UAA,FR83	8.4 	8.3 	6.7 	7.9 	7.4 
A,UAAIT,PC_UAA,FR91	7.6 	10.3 	11.3 	14.9 	: 
A,UAAIT,PC_UAA,FR92	19.2 	20.9 	20.3 	20.4 	: 
A,UAAIT,PC_UAA,FR93	35.6 	34.8 	1.3 	10.8 	: 
A,UAAIT,PC_UAA,FR94	17.1 	18.8 	20.4 	26.3 	: 
A,UAAIT,PC_UAA,FRA1	: 	: 	: 	: 	12.6 
A,UAAIT,PC_UAA,FRA2	: 	: 	: 	: 	14.0 
A,UAAIT,PC_UAA,FRA3	: 	: 	: 	: 	13.9 
A,UAAIT,PC_UAA,FRA4	: 	: 	: 	: 	22.7 
A,UAAIT,PC_UAA,HR	: 	0.9 	1.1 	0.9 	1.0 
A,UAAIT,PC_UAA,HR03	: 	2.1 	2.9 	1.3 	1.3 
A,UAAIT,PC_UAA,HR04	: 	0.7 	0.7 	0.7 	0.9 
A,UAAIT,PC_UAA,HU	1.8 	2.1 	2.4 	3.0 	2.6 
A,UAAIT,PC_UAA,HU10	1.7 	1.0 	3.1 	2.5 	2.3 
A,UAAIT,PC_UAA,HU21	0.7 	0.6 	1.0 	0.9 	0.7 
A,UAAIT,PC_UAA,HU22	0.8 	0.8 	0.7 	1.6 	1.0 
A,UAAIT,PC_UAA,HU23	0.7 	0.7 	0.6 	0.7 	0.9 
A,UAAIT,PC_UAA,HU31	0.6 	0.5 	0.7 	0.7 	0.9 
A,UAAIT,PC_UAA,HU32	2.7 	3.7 	4.1 	5.2 	4.6 
A,UAAIT,PC_UAA,HU33	3.1 	3.7 	4.2 	5.4 	4.2 
A,UAAIT,PC_UAA,IE	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,IE01	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,IE02	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,IT	20.6 	20.9 	18.7 	23.7 	20.2 
A,UAAIT,PC_UAA,ITC1	36.8 	34.8 	36.0 	40.6 	37.1 
A,UAAIT,PC_UAA,ITC2	25.2 	25.3 	27.4 	18.5 	23.2 
A,UAAIT,PC_UAA,ITC3	8.5 	11.6 	11.7 	23.8 	17.6 
A,UAAIT,PC_UAA,ITC4	60.2 	56.9 	58.5 	62.4 	53.3 
A,UAAIT,PC_UAA,ITD1	14.5 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITD2	13.7 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITD3	34.5 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITD4	31.6 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITD5	26.0 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITE1	6.3 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITE2	8.5 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITE3	5.3 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITE4	12.8 	: 	: 	: 	: 
A,UAAIT,PC_UAA,ITF1	8.8 	8.0 	6.4 	8.7 	7.5 
A,UAAIT,PC_UAA,ITF2	5.7 	7.5 	5.4 	8.3 	8.5 
A,UAAIT,PC_UAA,ITF3	16.6 	13.9 	15.4 	19.8 	18.2 
A,UAAIT,PC_UAA,ITF4	19.4 	22.7 	18.6 	22.1 	17.4 
A,UAAIT,PC_UAA,ITF5	8.5 	8.4 	6.5 	7.6 	7.8 
A,UAAIT,PC_UAA,ITF6	15.9 	17.2 	13.6 	16.0 	13.7 
A,UAAIT,PC_UAA,ITG1	14.4 	14.0 	10.6 	11.9 	12.1 
A,UAAIT,PC_UAA,ITG2	6.8 	7.4 	5.5 	5.2 	7.7 
A,UAAIT,PC_UAA,ITH1	: 	17.3 	17.2 	30.1 	18.3 
A,UAAIT,PC_UAA,ITH2	: 	14.4 	14.4 	14.5 	14.7 
A,UAAIT,PC_UAA,ITH3	: 	36.4 	29.7 	53.7 	42.2 
A,UAAIT,PC_UAA,ITH4	: 	36.6 	28.7 	50.8 	36.4 
A,UAAIT,PC_UAA,ITH5	: 	27.8 	24.1 	33.1 	26.7 
A,UAAIT,PC_UAA,ITI1	: 	5.9 	4.3 	7.1 	5.3 
A,UAAIT,PC_UAA,ITI2	: 	7.2 	6.1 	6.9 	5.6 
A,UAAIT,PC_UAA,ITI3	: 	5.1 	3.4 	6.6 	3.4 
A,UAAIT,PC_UAA,ITI4	: 	12.8 	11.9 	13.7 	13.9 
A,UAAIT,PC_UAA,LT	0.0 	0.0 	0.1 	0.1 	0.1 
A,UAAIT,PC_UAA,LT00	0.0 	0.0 	0.1 	0.1 	0.1 
A,UAAIT,PC_UAA,LU	: 	0.0 	: 	: 	: 
A,UAAIT,PC_UAA,LU00	: 	0.0 	: 	: 	: 
A,UAAIT,PC_UAA,LV	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,LV00	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,ME	: 	: 	2.3 	: 	: 
A,UAAIT,PC_UAA,ME00	: 	: 	2.3 	: 	: 
A,UAAIT,PC_UAA,MK	: 	: 	: 	23.3 	: 
A,UAAIT,PC_UAA,MK00	: 	: 	: 	23.3 	: 
A,UAAIT,PC_UAA,MT	24.0 	27.2 	24.7 	33.6 	31.4 
A,UAAIT,PC_UAA,MT00	24.0 	27.2 	24.7 	33.6 	31.4 
A,UAAIT,PC_UAA,NL	4.8 	10.6 	7.3 	5.5 	11.2 
A,UAAIT,PC_UAA,NL11	1.7 	3.3 	1.3 	0.6 	2.0 
A,UAAIT,PC_UAA,NL12	0.8 	1.1 	0.5 	0.4 	1.7 
A,UAAIT,PC_UAA,NL13	2.0 	6.1 	3.5 	1.9 	4.8 
A,UAAIT,PC_UAA,NL21	2.1 	7.4 	2.5 	2.1 	4.4 
A,UAAIT,PC_UAA,NL22	3.0 	9.0 	4.1 	2.8 	7.1 
A,UAAIT,PC_UAA,NL23	10.2 	20.8 	16.4 	9.7 	21.6 
A,UAAIT,PC_UAA,NL31	3.6 	5.3 	3.4 	2.1 	4.5 
A,UAAIT,PC_UAA,NL32	8.4 	11.9 	11.4 	10.5 	14.8 
A,UAAIT,PC_UAA,NL33	2.1 	7.2 	5.8 	3.6 	9.7 
A,UAAIT,PC_UAA,NL34	0.6 	2.1 	2.5 	1.5 	5.1 
A,UAAIT,PC_UAA,NL41	12.6 	27.0 	19.1 	14.0 	30.9 
A,UAAIT,PC_UAA,NL42	12.2 	26.7 	23.1 	22.8 	33.3 
A,UAAIT,PC_UAA,NO	4.2 	5.3 	4.0 	2.0 	: 
A,UAAIT,PC_UAA,NO01	1.8 	2.4 	1.6 	0.2 	: 
A,UAAIT,PC_UAA,NO02	10.1 	14.2 	9.1 	4.1 	: 
A,UAAIT,PC_UAA,NO03	7.1 	7.5 	6.8 	3.4 	: 
A,UAAIT,PC_UAA,NO04	1.8 	2.6 	2.7 	1.0 	: 
A,UAAIT,PC_UAA,NO05	1.7 	1.9 	1.8 	1.7 	: 
A,UAAIT,PC_UAA,NO06	0.8 	1.1 	0.6 	0.4 	: 
A,UAAIT,PC_UAA,NO07	0.4 	0.2 	0.2 	0.0 	: 
A,UAAIT,PC_UAA,PL	0.5 	0.5 	0.3 	0.3 	0.9 
A,UAAIT,PC_UAA,PL11	0.9 	1.1 	0.9 	0.9 	1.9 
A,UAAIT,PC_UAA,PL12	0.8 	0.8 	0.5 	0.6 	1.6 
A,UAAIT,PC_UAA,PL21	0.1 	0.1 	0.1 	0.1 	0.9 
A,UAAIT,PC_UAA,PL22	0.2 	0.2 	0.1 	0.2 	0.4 
A,UAAIT,PC_UAA,PL31	0.2 	0.1 	0.2 	0.2 	0.6 
A,UAAIT,PC_UAA,PL32	0.0 	0.0 	0.0 	0.0 	0.3 
A,UAAIT,PC_UAA,PL33	0.1 	0.1 	0.1 	0.2 	0.4 
A,UAAIT,PC_UAA,PL34	0.1 	0.1 	0.0 	0.1 	0.1 
A,UAAIT,PC_UAA,PL41	0.5 	0.7 	0.4 	0.4 	1.1 
A,UAAIT,PC_UAA,PL42	0.5 	0.2 	0.1 	0.1 	0.2 
A,UAAIT,PC_UAA,PL43	0.4 	0.3 	0.3 	0.1 	0.4 
A,UAAIT,PC_UAA,PL51	0.3 	0.4 	0.2 	0.1 	1.1 
A,UAAIT,PC_UAA,PL52	0.1 	0.2 	0.1 	0.1 	0.4 
A,UAAIT,PC_UAA,PL61	0.7 	0.8 	0.8 	0.9 	2.1 
A,UAAIT,PC_UAA,PL62	1.0 	0.7 	0.1 	0.0 	0.6 
A,UAAIT,PC_UAA,PL63	0.7 	0.7 	0.4 	0.2 	0.5 
A,UAAIT,PC_UAA,PT	12.3 	12.1 	12.7 	13.1 	13.0 
A,UAAIT,PC_UAA,PT11	20.0 	17.5 	18.8 	19.2 	17.6 
A,UAAIT,PC_UAA,PT15	17.4 	15.9 	17.9 	17.8 	17.5 
A,UAAIT,PC_UAA,PT16	19.2 	18.0 	19.1 	17.0 	16.8 
A,UAAIT,PC_UAA,PT17	19.2 	31.0 	25.9 	31.8 	29.6 
A,UAAIT,PC_UAA,PT18	7.3 	7.9 	9.0 	10.0 	10.3 
A,UAAIT,PC_UAA,PT20	0.0 	0.0 	0.2 	0.2 	0.4 
A,UAAIT,PC_UAA,PT30	72.2 	76.9 	75.3 	73.8 	75.3 
A,UAAIT,PC_UAA,RO	0.6 	1.3 	1.0 	1.2 	1.9 
A,UAAIT,PC_UAA,RO11	0.0 	0.0 	0.0 	0.0 	0.1 
A,UAAIT,PC_UAA,RO12	0.0 	0.0 	0.1 	0.0 	0.1 
A,UAAIT,PC_UAA,RO21	0.1 	1.5 	0.1 	0.1 	0.4 
A,UAAIT,PC_UAA,RO22	2.0 	4.0 	4.3 	5.8 	6.9 
A,UAAIT,PC_UAA,RO31	1.0 	1.8 	1.2 	1.0 	2.2 
A,UAAIT,PC_UAA,RO32	1.2 	0.2 	0.2 	0.2 	1.0 
A,UAAIT,PC_UAA,RO41	0.7 	0.9 	0.4 	0.3 	2.4 
A,UAAIT,PC_UAA,RO42	0.3 	0.0 	0.1 	0.1 	0.3 
A,UAAIT,PC_UAA,SE	1.5 	1.7 	2.1 	1.7 	1.7 
A,UAAIT,PC_UAA,SE11	0.4 	0.2 	0.9 	0.1 	0.1 
A,UAAIT,PC_UAA,SE12	0.3 	0.3 	0.8 	0.4 	0.4 
A,UAAIT,PC_UAA,SE21	1.5 	1.9 	1.9 	1.8 	1.7 
A,UAAIT,PC_UAA,SE22	5.5 	5.9 	6.1 	6.4 	6.2 
A,UAAIT,PC_UAA,SE23	0.8 	1.2 	1.5 	0.7 	0.9 
A,UAAIT,PC_UAA,SE31	0.3 	0.3 	0.7 	0.2 	0.5 
A,UAAIT,PC_UAA,SE32	0.2 	0.1 	0.6 	0.2 	0.2 
A,UAAIT,PC_UAA,SE33	0.1 	0.2 	0.6 	0.1 	0.2 
A,UAAIT,PC_UAA,SI	0.5 	0.3 	0.3 	0.5 	0.7 
A,UAAIT,PC_UAA,SI01	0.4 	0.3 	0.2 	0.5 	: 
A,UAAIT,PC_UAA,SI02	0.7 	0.5 	0.4 	0.6 	: 
A,UAAIT,PC_UAA,SI03	: 	: 	: 	: 	0.8 
A,UAAIT,PC_UAA,SI04	: 	: 	: 	: 	0.5 
A,UAAIT,PC_UAA,SK	2.4 	2.0 	0.8 	1.3 	1.5 
A,UAAIT,PC_UAA,SK01	10.9 	10.5 	5.5 	7.9 	7.6 
A,UAAIT,PC_UAA,SK02	4.1 	3.5 	1.2 	2.2 	2.5 
A,UAAIT,PC_UAA,SK03	0.3 	0.4 	0.1 	0.1 	0.4 
A,UAAIT,PC_UAA,SK04	0.3 	0.1 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,UK	1.3 	0.9 	0.4 	0.3 	1.0 
A,UAAIT,PC_UAA,UKC1	0.1 	0.4 	: c	: c	0.0 
A,UAAIT,PC_UAA,UKC2	0.2 	0.3 	0.1 	0.1 	0.0 
A,UAAIT,PC_UAA,UKD1	0.1 	0.1 	: c	0.0 	0.0 
A,UAAIT,PC_UAA,UKD2	0.8 	: 	: 	: 	: 
A,UAAIT,PC_UAA,UKD3	0.8 	0.2 	: c	: c	0.1 
A,UAAIT,PC_UAA,UKD4	1.2 	0.8 	0.4 	0.1 	1.2 
A,UAAIT,PC_UAA,UKD5	0.8 	: 	: 	: 	: 
A,UAAIT,PC_UAA,UKD6	: 	0.7 	0.3 	: c	0.2 
A,UAAIT,PC_UAA,UKD7	: 	0.6 	: c	: c	1.1 
A,UAAIT,PC_UAA,UKE1	3.0 	2.5 	0.9 	0.5 	1.3 
A,UAAIT,PC_UAA,UKE2	1.7 	1.0 	0.4 	0.3 	0.8 
A,UAAIT,PC_UAA,UKE3	2.4 	2.0 	0.5 	0.5 	0.6 
A,UAAIT,PC_UAA,UKE4	1.5 	0.9 	0.1 	0.1 	0.1 
A,UAAIT,PC_UAA,UKF1	4.5 	2.5 	1.2 	1.4 	3.4 
A,UAAIT,PC_UAA,UKF2	0.4 	0.6 	0.0 	0.0 	0.2 
A,UAAIT,PC_UAA,UKF3	4.8 	2.4 	1.1 	0.9 	2.3 
A,UAAIT,PC_UAA,UKG1	2.3 	1.4 	0.5 	0.5 	1.0 
A,UAAIT,PC_UAA,UKG2	3.7 	1.6 	1.1 	0.4 	3.1 
A,UAAIT,PC_UAA,UKG3	: c	0.8 	: c	: c	0.8 
A,UAAIT,PC_UAA,UKH1	8.0 	5.4 	3.0 	2.5 	8.8 
A,UAAIT,PC_UAA,UKH2	2.0 	1.2 	0.5 	0.7 	0.9 
A,UAAIT,PC_UAA,UKH3	5.3 	3.5 	1.4 	1.1 	3.1 
A,UAAIT,PC_UAA,UKI1	0.0 	0.0 	0.0 	0.0 	: 
A,UAAIT,PC_UAA,UKI2	5.9 	1.1 	1.2 	0.4 	: 
A,UAAIT,PC_UAA,UKI5	: 	: 	: 	: 	4.8 
A,UAAIT,PC_UAA,UKI6	: 	: 	: 	: 	0.8 
A,UAAIT,PC_UAA,UKI7	: 	: 	: 	: 	0.0 
A,UAAIT,PC_UAA,UKJ1	0.4 	0.8 	0.1 	0.0 	1.0 
A,UAAIT,PC_UAA,UKJ2	1.3 	1.1 	0.7 	0.2 	0.5 
A,UAAIT,PC_UAA,UKJ3	1.0 	0.8 	0.4 	0.2 	0.7 
A,UAAIT,PC_UAA,UKJ4	4.0 	2.2 	1.5 	0.9 	2.9 
A,UAAIT,PC_UAA,UKK1	0.4 	0.6 	0.1 	0.1 	0.3 
A,UAAIT,PC_UAA,UKK2	0.3 	0.6 	0.1 	0.0 	0.1 
A,UAAIT,PC_UAA,UKK3	0.3 	0.5 	0.0 	: c	0.1 
A,UAAIT,PC_UAA,UKK4	0.2 	0.3 	0.0 	0.0 	0.1 
A,UAAIT,PC_UAA,UKL1	0.1 	0.1 	0.0 	: c	0.0 
A,UAAIT,PC_UAA,UKL2	0.0 	0.0 	0.0 	: c	0.0 
A,UAAIT,PC_UAA,UKM2	0.0 	0.0 	0.4 	0.1 	0.0 
A,UAAIT,PC_UAA,UKM3	0.0 	0.0 	0.0 	0.0 	: c
A,UAAIT,PC_UAA,UKM5	0.0 	0.0 	0.0 	0.0 	0.0 
A,UAAIT,PC_UAA,UKM6	0.0 	0.0 	0.0 	0.0 	: c
A,UAAIT,PC_UAA,UKN0	0.0 	0.0 	0.0 	0.0 	0.0 
